image_id,filepath,kind,tradition,original_path,product_name,brands,image_url,source,licence,commons_title,artist,credit,descriptionurl,style_licence
8886467122439,data\processed\packaging\8886467122439.png,packaging,,data\raw\packaging\8886467122439.jpg,Pringles Desi Masala Tadka Flavour,Pringles,https://images.openfoodfacts.org/images/products/888/646/712/2439/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8886467122446,data\processed\packaging\8886467122446.png,packaging,,data\raw\packaging\8886467122446.jpg,Pringles - South African Style Periperi Flavour,Pringles,https://images.openfoodfacts.org/images/products/888/646/712/2446/front_en.18.full.jpg,open_food_facts,CC-BY-SA,,,,,
8886467122866,data\processed\packaging\8886467122866.png,packaging,,data\raw\packaging\8886467122866.jpg,pringles,Pringles,https://images.openfoodfacts.org/images/products/888/646/712/2866/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8886467122873,data\processed\packaging\8886467122873.png,packaging,,data\raw\packaging\8886467122873.jpg,pringls,Pringles,https://images.openfoodfacts.org/images/products/888/646/712/2873/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8886467124716,data\processed\packaging\8886467124716.png,packaging,,data\raw\packaging\8886467124716.jpg,Pringles original,Pringles,https://images.openfoodfacts.org/images/products/888/646/712/4716/front_en.11.full.jpg,open_food_facts,CC-BY-SA,,,,,
8886467124723,data\processed\packaging\8886467124723.png,packaging,,data\raw\packaging\8886467124723.jpg,Pringles sour cream 40g,,https://images.openfoodfacts.org/images/products/888/646/712/4723/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901063364745,data\processed\packaging\8901063364745.png,packaging,,data\raw\packaging\8901063364745.jpg,,,https://images.openfoodfacts.org/images/products/890/106/336/4745/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901088722964,data\processed\packaging\8901088722964.png,packaging,,data\raw\packaging\8901088722964.jpg,Crunchies Millet Cones,Saffola,https://images.openfoodfacts.org/images/products/890/108/872/2964/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901088724197,data\processed\packaging\8901088724197.png,packaging,,data\raw\packaging\8901088724197.jpg,Munchiez Ragi Chips,Saffola,https://images.openfoodfacts.org/images/products/890/108/872/4197/front_en.5.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491000192,data\processed\packaging\8901491000192.png,packaging,,data\raw\packaging\8901491000192.jpg,Doritod cheese flavor,20rs,https://images.openfoodfacts.org/images/products/890/149/100/0192/front_fr.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491000208,data\processed\packaging\8901491000208.png,packaging,,data\raw\packaging\8901491000208.jpg,Sweet chilli Doritos,Doritos,https://images.openfoodfacts.org/images/products/890/149/100/0208/front_en.11.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491000659,data\processed\packaging\8901491000659.png,packaging,,data\raw\packaging\8901491000659.jpg,cheetos,pepsico india,https://images.openfoodfacts.org/images/products/890/149/100/0659/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491000772,data\processed\packaging\8901491000772.png,packaging,,data\raw\packaging\8901491000772.jpg,Lays american onion 80gm,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/0772/front_en.33.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491000789,data\processed\packaging\8901491000789.png,packaging,,data\raw\packaging\8901491000789.jpg,Lays India's magic masala,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/0789/front_en.30.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491000871,data\processed\packaging\8901491000871.png,packaging,,data\raw\packaging\8901491000871.jpg,Doritos Masala Mayhem Flavour,PepsiCo,https://images.openfoodfacts.org/images/products/890/149/100/0871/front_en.4.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001021,data\processed\packaging\8901491001021.png,packaging,,data\raw\packaging\8901491001021.jpg,Classic Salted,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/1021/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001038,data\processed\packaging\8901491001038.png,packaging,,data\raw\packaging\8901491001038.jpg,Lays Spanish 50,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/1038/front_en.5.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001045,data\processed\packaging\8901491001045.png,packaging,,data\raw\packaging\8901491001045.jpg,Spanish Tomato Tango Flavour,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/1045/front_en.10.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001052,data\processed\packaging\8901491001052.png,packaging,,data\raw\packaging\8901491001052.jpg,Lays salted Chips 30,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/1052/front_fr.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001069,data\processed\packaging\8901491001069.png,packaging,,data\raw\packaging\8901491001069.jpg,India’s Magic Masala 30,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/1069/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001076,data\processed\packaging\8901491001076.png,packaging,,data\raw\packaging\8901491001076.jpg,American Style Cream and onion chips,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/1076/front_en.12.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001083,data\processed\packaging\8901491001083.png,packaging,,data\raw\packaging\8901491001083.jpg,Doritos Sweet Chilli,Doritos,https://images.openfoodfacts.org/images/products/890/149/100/1083/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001113,data\processed\packaging\8901491001113.png,packaging,,data\raw\packaging\8901491001113.jpg,,Doritos,https://images.openfoodfacts.org/images/products/890/149/100/1113/front_en.4.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001120,data\processed\packaging\8901491001120.png,packaging,,data\raw\packaging\8901491001120.jpg,Lays american style cream and onion,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/1120/front_en.9.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001168,data\processed\packaging\8901491001168.png,packaging,,data\raw\packaging\8901491001168.jpg,Masala munch,,https://images.openfoodfacts.org/images/products/890/149/100/1168/front_fr.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001755,data\processed\packaging\8901491001755.png,packaging,,data\raw\packaging\8901491001755.jpg,Wafer Style Tangy Treat Flavour,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/1755/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001786,data\processed\packaging\8901491001786.png,packaging,,data\raw\packaging\8901491001786.jpg,Wafers Style Salt with Pepper,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/1786/front_fr.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001809,data\processed\packaging\8901491001809.png,packaging,,data\raw\packaging\8901491001809.jpg,Lay's Sizzlin Hot,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/1809/front_en.13.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001816,data\processed\packaging\8901491001816.png,packaging,,data\raw\packaging\8901491001816.jpg,West indies hot n sweet chilli lays,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/1816/front_en.5.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491001854,data\processed\packaging\8901491001854.png,packaging,,data\raw\packaging\8901491001854.jpg,PEPSICO.,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/1854/front_en.22.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491002141,data\processed\packaging\8901491002141.png,packaging,,data\raw\packaging\8901491002141.jpg,Gourmet limed and cracked pepper chips,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/2141/front_fr.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491002349,data\processed\packaging\8901491002349.png,packaging,,data\raw\packaging\8901491002349.jpg,Sizzlin hot nacho,10rs,https://images.openfoodfacts.org/images/products/890/149/100/2349/front_fr.16.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491002486,data\processed\packaging\8901491002486.png,packaging,,data\raw\packaging\8901491002486.jpg,8.90149E+12,Kurkure,https://images.openfoodfacts.org/images/products/890/149/100/2486/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491003025,data\processed\packaging\8901491003025.png,packaging,,data\raw\packaging\8901491003025.jpg,Dinamita Sizzling Hot,Doritos,https://images.openfoodfacts.org/images/products/890/149/100/3025/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491003124,data\processed\packaging\8901491003124.png,packaging,,data\raw\packaging\8901491003124.jpg,West Indies' Hot 'n' Sweet Chilli,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/3124/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491003155,data\processed\packaging\8901491003155.png,packaging,,data\raw\packaging\8901491003155.jpg,Uncle Chipps Plain Salty,Uncle Chipps,https://images.openfoodfacts.org/images/products/890/149/100/3155/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491003162,data\processed\packaging\8901491003162.png,packaging,,data\raw\packaging\8901491003162.jpg,8.90149E+12,chips,https://images.openfoodfacts.org/images/products/890/149/100/3162/front_en.17.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491003537,data\processed\packaging\8901491003537.png,packaging,,data\raw\packaging\8901491003537.jpg,Cheetos Masala Balls,Cheetos,https://images.openfoodfacts.org/images/products/890/149/100/3537/front_en.8.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491003872,data\processed\packaging\8901491003872.png,packaging,,data\raw\packaging\8901491003872.jpg,Lay's Korean Chilli Flavour,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/3872/front_en.6.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491003933,data\processed\packaging\8901491003933.png,packaging,,data\raw\packaging\8901491003933.jpg,Chips - Mediterranean Pizza Flavour,Lay's,https://images.openfoodfacts.org/images/products/890/149/100/3933/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491100267,data\processed\packaging\8901491100267.png,packaging,,data\raw\packaging\8901491100267.jpg,Potato Chips,Lay's,https://images.openfoodfacts.org/images/products/890/149/110/0267/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491100519,data\processed\packaging\8901491100519.png,packaging,,data\raw\packaging\8901491100519.jpg,Kurkure,Kurkure,https://images.openfoodfacts.org/images/products/890/149/110/0519/front_en.48.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491100533,data\processed\packaging\8901491100533.png,packaging,,data\raw\packaging\8901491100533.jpg,Chilli Chatka 20rs,Kurkure,https://images.openfoodfacts.org/images/products/890/149/110/0533/front_en.35.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491101820,data\processed\packaging\8901491101820.png,packaging,,data\raw\packaging\8901491101820.jpg,lays,Lay's,https://images.openfoodfacts.org/images/products/890/149/110/1820/front_en.37.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491101837,data\processed\packaging\8901491101837.png,packaging,,data\raw\packaging\8901491101837.jpg,Lays Classics Salted 20rs,Lay's,https://images.openfoodfacts.org/images/products/890/149/110/1837/front_en.14.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491101844,data\processed\packaging\8901491101844.png,packaging,,data\raw\packaging\8901491101844.jpg,Lay's Potato Chips,Lay's,https://images.openfoodfacts.org/images/products/890/149/110/1844/front_en.32.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491102902,data\processed\packaging\8901491102902.png,packaging,,data\raw\packaging\8901491102902.jpg,Flirty Tomato Tango,Lay's,https://images.openfoodfacts.org/images/products/890/149/110/2902/front_en.20.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491103084,data\processed\packaging\8901491103084.png,packaging,,data\raw\packaging\8901491103084.jpg,Green chutney style,Kurkure,https://images.openfoodfacts.org/images/products/890/149/110/3084/front_es.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491103282,data\processed\packaging\8901491103282.png,packaging,,data\raw\packaging\8901491103282.jpg,Cheetos,PepisCo India,https://images.openfoodfacts.org/images/products/890/149/110/3282/front_hi.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491103442,data\processed\packaging\8901491103442.png,packaging,,data\raw\packaging\8901491103442.jpg,Kurkure Naughty Tomato,PepsiCo,https://images.openfoodfacts.org/images/products/890/149/110/3442/front_en.12.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491361026,data\processed\packaging\8901491361026.png,packaging,,data\raw\packaging\8901491361026.jpg,Masala Munch,"Kurkure, PepsiCo",https://images.openfoodfacts.org/images/products/890/149/136/1026/front_en.51.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491363020,data\processed\packaging\8901491363020.png,packaging,,data\raw\packaging\8901491363020.jpg,Chilli Chatka,10,https://images.openfoodfacts.org/images/products/890/149/136/3020/front_en.6.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491365666,data\processed\packaging\8901491365666.png,packaging,,data\raw\packaging\8901491365666.jpg,Puffcorn,Kurkure,https://images.openfoodfacts.org/images/products/890/149/136/5666/front_en.4.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491365703,data\processed\packaging\8901491365703.png,packaging,,data\raw\packaging\8901491365703.jpg,Puffcorn,Kurkure,https://images.openfoodfacts.org/images/products/890/149/136/5703/front_en.30.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491366052,data\processed\packaging\8901491366052.png,packaging,,data\raw\packaging\8901491366052.jpg,Puffcorn,Kurkure,https://images.openfoodfacts.org/images/products/890/149/136/6052/front_en.13.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491400008,data\processed\packaging\8901491400008.png,packaging,,data\raw\packaging\8901491400008.jpg,Uncle Chipps,"Uncle Chipps, frito-lay",https://images.openfoodfacts.org/images/products/890/149/140/0008/front_en.6.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491400107,data\processed\packaging\8901491400107.png,packaging,,data\raw\packaging\8901491400107.jpg,,Pepsico,https://images.openfoodfacts.org/images/products/890/149/140/0107/front_en.6.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491405003,data\processed\packaging\8901491405003.png,packaging,,data\raw\packaging\8901491405003.jpg,Plain Salted Potato Chipps,Uncle Chipps,https://images.openfoodfacts.org/images/products/890/149/140/5003/front_en.32.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491410106,data\processed\packaging\8901491410106.png,packaging,,data\raw\packaging\8901491410106.jpg,Uncle Chiprs,10 rs,https://images.openfoodfacts.org/images/products/890/149/141/0106/front_en.20.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491435000,data\processed\packaging\8901491435000.png,packaging,,data\raw\packaging\8901491435000.jpg,Potato Chips (Plain Salted flavour) 20rs,Uncle Chipps,https://images.openfoodfacts.org/images/products/890/149/143/5000/front_en.12.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491435109,data\processed\packaging\8901491435109.png,packaging,,data\raw\packaging\8901491435109.jpg,Potato chips (Spicy Treat flavour)20rs,Uncle Chipps,https://images.openfoodfacts.org/images/products/890/149/143/5109/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491502016,data\processed\packaging\8901491502016.png,packaging,,data\raw\packaging\8901491502016.jpg,Classic Salted Potato Chips,Lay's,https://images.openfoodfacts.org/images/products/890/149/150/2016/front_en.5.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491502023,data\processed\packaging\8901491502023.png,packaging,,data\raw\packaging\8901491502023.jpg,Lay's - India's Magic Masala,"Inc., PepsiCo",https://images.openfoodfacts.org/images/products/890/149/150/2023/front_en.6.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491502030,data\processed\packaging\8901491502030.png,packaging,,data\raw\packaging\8901491502030.jpg,Lay's American Style Cream & Onion Flavour,Lay's,https://images.openfoodfacts.org/images/products/890/149/150/2030/front_en.19.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491502047,data\processed\packaging\8901491502047.png,packaging,,data\raw\packaging\8901491502047.jpg,Spanish tomato tango,Lay's,https://images.openfoodfacts.org/images/products/890/149/150/2047/front_en.19.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491502054,data\processed\packaging\8901491502054.png,packaging,,data\raw\packaging\8901491502054.jpg,Lay's West Indies' Hot 'n' Sweet Chilli,Lay's,https://images.openfoodfacts.org/images/products/890/149/150/2054/front_en.5.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491503013,data\processed\packaging\8901491503013.png,packaging,,data\raw\packaging\8901491503013.jpg,Yellow Salted Lays,Lay's,https://images.openfoodfacts.org/images/products/890/149/150/3013/front_en.5.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491503020,data\processed\packaging\8901491503020.png,packaging,,data\raw\packaging\8901491503020.jpg,India's Magic Masala,Lay's,https://images.openfoodfacts.org/images/products/890/149/150/3020/front_en.35.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491503044,data\processed\packaging\8901491503044.png,packaging,,data\raw\packaging\8901491503044.jpg,Lays,Lay's,https://images.openfoodfacts.org/images/products/890/149/150/3044/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491503051,data\processed\packaging\8901491503051.png,packaging,,data\raw\packaging\8901491503051.jpg,West Indies' Hot 'n' Sweet Chilli Potato Chips,Lay's,https://images.openfoodfacts.org/images/products/890/149/150/3051/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491981552,data\processed\packaging\8901491981552.png,packaging,,data\raw\packaging\8901491981552.jpg,Lay’s Chile Limon 20rs,Lay's,https://images.openfoodfacts.org/images/products/890/149/198/1552/front_en.26.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491981682,data\processed\packaging\8901491981682.png,packaging,,data\raw\packaging\8901491981682.jpg,Lays Cream and Onion Patato Chips,Lay's,https://images.openfoodfacts.org/images/products/890/149/198/1682/front_en.4.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491981699,data\processed\packaging\8901491981699.png,packaging,,data\raw\packaging\8901491981699.jpg,Lay's magic masala,Pepsico,https://images.openfoodfacts.org/images/products/890/149/198/1699/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491982351,data\processed\packaging\8901491982351.png,packaging,,data\raw\packaging\8901491982351.jpg,Lays ONION 20rs,Lay's,https://images.openfoodfacts.org/images/products/890/149/198/2351/front_en.7.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491982870,data\processed\packaging\8901491982870.png,packaging,,data\raw\packaging\8901491982870.jpg,SHAREZ CrisP HERB & ONION FLAVOUR,Lay's,https://images.openfoodfacts.org/images/products/890/149/198/2870/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491983143,data\processed\packaging\8901491983143.png,packaging,,data\raw\packaging\8901491983143.jpg,lays potato chips,Lay's,https://images.openfoodfacts.org/images/products/890/149/198/3143/front_en.4.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491983259,data\processed\packaging\8901491983259.png,packaging,,data\raw\packaging\8901491983259.jpg,Wafer Style Sundried Chilli Flavour,Lay's,https://images.openfoodfacts.org/images/products/890/149/198/3259/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491990080,data\processed\packaging\8901491990080.png,packaging,,data\raw\packaging\8901491990080.jpg,Doritos Nacho Cheese Flavours,"Doritos, PepsiCo",https://images.openfoodfacts.org/images/products/890/149/199/0080/front_en.9.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491990097,data\processed\packaging\8901491990097.png,packaging,,data\raw\packaging\8901491990097.jpg,Doritos Sweet Chilli,Doritos,https://images.openfoodfacts.org/images/products/890/149/199/0097/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901491990219,data\processed\packaging\8901491990219.png,packaging,,data\raw\packaging\8901491990219.jpg,Doritos,Doritos,https://images.openfoodfacts.org/images/products/890/149/199/0219/front_fr.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901512890702,data\processed\packaging\8901512890702.png,packaging,,data\raw\packaging\8901512890702.jpg,Tortilla Chips,Act II,https://images.openfoodfacts.org/images/products/890/151/289/0702/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901565001728,data\processed\packaging\8901565001728.png,packaging,,data\raw\packaging\8901565001728.jpg,Piknik Classic Tomato Chilli (fried Indian snack),Piknik,https://images.openfoodfacts.org/images/products/890/156/500/1728/front_en.7.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901576010122,data\processed\packaging\8901576010122.png,packaging,,data\raw\packaging\8901576010122.jpg,Potato Wafers Salted,Modern Kitchens,https://images.openfoodfacts.org/images/products/890/157/601/0122/front_en.9.full.jpg,open_food_facts,CC-BY-SA,,,,,
8901688120733,data\processed\packaging\8901688120733.png,packaging,,data\raw\packaging\8901688120733.jpg,Sumeru Fries,Sumeru,https://images.openfoodfacts.org/images/products/890/168/812/0733/front_en.3.full.jpg,open_food_facts,CC-BY-SA,,,,,
